contractAddress,Solhint_Labels,Solhint_AnalysisTime,Solhint_SWC_Code,Solhint_SWC_Title,Solhint_DASP_Rank,Solhint_DASP_Title
1cf4ed67642a496429b5e106368e4a23,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'reason-string' 'custom-errors' nan]",1.330657026,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
698fe22adf47361ab45d0d3fc6a93c56,"['compiler-version' 'contract-name-camelcase' 'state-visibility'
 'explicit-types' 'event-name-camelcase' 'reason-string' 'custom-errors'
 'visibility-modifier-order' 'no-complex-fallback' 'reentrancy'
 'no-unused-vars' 'no-inline-assembly' nan]",.776155669,"[102.0, 108.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
01d6874c297e4148ee3263503ff762b8,"['compiler-version' 'contract-name-camelcase' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.733775857,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
64a4eb4ded65b90d989f9647eba6723b,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'explicit-types' 'var-name-mixedcase' 'func-name-mixedcase'
 'reason-string' 'custom-errors' 'avoid-low-level-calls'
 'avoid-call-value' 'reentrancy' 'max-states-count'
 'visibility-modifier-order' nan]",.738804297,"[102.0, 108.0, 104.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Unchecked Call Return Value', 'Reentrancy']","[10, 4, 1]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
6ff3f276e05c6d074f0a187cca966738,"['compiler-version' 'max-states-count' 'state-visibility'
 'var-name-mixedcase' 'func-name-mixedcase' 'explicit-types'
 'not-rely-on-time' 'visibility-modifier-order' 'reason-string'
 'custom-errors' 'mark-callable-contracts' nan]",1.545889656,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
cd3bbc46c2f6bec35d23c8b660bf901a,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'state-visibility' 'func-name-mixedcase' 'avoid-throw' nan]",.722937634,"[102.0, 100.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
e035e825d28b503493e822254b0a89ae,"['compiler-version' 'contract-name-camelcase' 'func-name-mixedcase'
 'reason-string' 'custom-errors' 'avoid-tx-origin' 'state-visibility' nan]",.732832290,"[102.0, 115.0, 108.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'State Variable Default Visibility']","[10, 2]","['Unknown Unknowns', 'Access Control']"
feab7240252dbd4790990a2e68935e12,['compiler-version' 'func-visibility' 'mark-callable-contracts' nan],.648026964,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
65f9a69efef994274c0cc42977a85bd9,"['one-contract-per-file' 'compiler-version' 'var-name-mixedcase'
 'state-visibility' 'reason-string' 'custom-errors'
 'mark-callable-contracts' 'explicit-types' 'not-rely-on-block-hash'
 'not-rely-on-time' nan]",.715417413,"[102.0, 108.0, 120.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Weak Sources of Randomness from Chain Attributes', 'Block values as a proxy for time']","[10, 6, 8]","['Unknown Unknowns', 'Bad Randomness', 'Time manipulation']"
0915cc5a3af79fd77f0e6fa6f9cea662,"['compiler-version' 'explicit-types' 'reason-string' 'custom-errors'
 'mark-callable-contracts' nan]",.701523538,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
c420d62262bfa2887901c07236c1d959,"['compiler-version' 'contract-name-camelcase' 'func-name-mixedcase'
 'reason-string' 'custom-errors' 'avoid-tx-origin' 'state-visibility' nan]",.644590852,"[102.0, 115.0, 108.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'State Variable Default Visibility']","[10, 2]","['Unknown Unknowns', 'Access Control']"
0dbc325aa6f6923e3a4a925e3830c38a,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'func-name-mixedcase' 'visibility-modifier-order' 'not-rely-on-time'
 'state-visibility' 'var-name-mixedcase' 'explicit-types' 'reason-string'
 'custom-errors' 'event-name-camelcase' 'max-states-count'
 'no-empty-blocks' 'mark-callable-contracts' 'avoid-low-level-calls'
 'avoid-call-value' nan]",.765503737,"[102.0, 116.0, 108.0, 104.0]","['Outdated Compiler Version', 'Block values as a proxy for time', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 8, 4]","['Unknown Unknowns', 'Time manipulation', 'Unchecked Return Values For Low Level Calls']"
2906b81bd1cfedb11b52f75ca551985e,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'not-rely-on-time' 'var-name-mixedcase' 'func-visibility' 'quotes'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.710888175,"[102.0, 116.0, 100.0]","['Outdated Compiler Version', 'Block values as a proxy for time', 'Function Default Visibility']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
d099798ce13d85be5a7c3ba32762a326,"['compiler-version' 'state-visibility' 'explicit-types' 'func-visibility'
 'reason-string' 'custom-errors' nan]",.706085035,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
70aba84981c52bbc3c9bb6dde5a2b5bb,"['compiler-version' 'explicit-types' 'var-name-mixedcase'
 'func-visibility' 'no-complex-fallback' 'avoid-throw' 'reentrancy' nan]",.770558519,"[102.0, 100.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
b85717bcac15ccc2af8357c1f523838d,"['compiler-version' 'max-states-count' 'state-visibility'
 'var-name-mixedcase' 'func-name-mixedcase' 'quotes'
 'visibility-modifier-order' 'reason-string' 'custom-errors' 'reentrancy'
 nan]",.728567920,"[102.0, 108.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
8946eeeafec2cc7c5ca9b5e50cd3e3e2,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'explicit-types' 'func-name-mixedcase' 'contract-name-camelcase'
 'state-visibility' 'const-name-snakecase' 'var-name-mixedcase'
 'mark-callable-contracts' 'no-unused-vars' 'visibility-modifier-order'
 'no-inline-assembly' 'event-name-camelcase' 'avoid-throw'
 'not-rely-on-time' nan]",.877170217,"[102.0, 100.0, 108.0, 116.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
64b3aa71d2bab8ead82685032f4ac6b1,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'visibility-modifier-order' 'state-visibility'
 'explicit-types' 'no-complex-fallback' 'not-rely-on-time'
 'no-unused-vars' nan]",.826357684,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 5, 8]","['Unknown Unknowns', 'DoS', 'Time manipulation']"
b59abac003c7fbf806d57f7172e2424d,"['compiler-version' 'explicit-types' 'var-name-mixedcase'
 'func-visibility' 'no-complex-fallback' 'avoid-throw' 'reentrancy' nan]",.698425170,"[102.0, 100.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
4d260e06d4353d45acea48b899368753,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'explicit-types' 'reason-string' 'custom-errors'
 'mark-callable-contracts' 'reentrancy' 'not-rely-on-time'
 'visibility-modifier-order' 'not-rely-on-block-hash' nan]",.747148455,"[102.0, 108.0, 107.0, 116.0, 120.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Reentrancy', 'Block values as a proxy for time', 'Weak Sources of Randomness from Chain Attributes']","[10, 1, 8, 6]","['Unknown Unknowns', 'Reentrancy', 'Time manipulation', 'Bad Randomness']"
d1f0d1d3dccf1619e4a321e67b66671d,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'reason-string' 'custom-errors' 'mark-callable-contracts'
 'state-visibility' 'quotes' 'avoid-low-level-calls' 'avoid-sha3' nan]",.690698642,"[102.0, 100.0, 108.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
c228eaf30e8e8835e44573b39fcfd4ea,"['compiler-version' 'contract-name-camelcase' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.687892095,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
32d54e0c46c0cc27ccb8a307528c0b4b,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'func-visibility' 'avoid-throw' 'explicit-types' 'var-name-mixedcase'
 'mark-callable-contracts' 'multiple-sends' 'no-unused-vars' 'reentrancy'
 nan]",.788218238,"[102.0, 100.0, 113.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'DoS with Failed Call', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
4e8ba79cce0f0e6dd028949c17072d38,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'state-visibility' 'func-visibility' 'explicit-types'
 'mark-callable-contracts' nan]",.663471716,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
eeec1e8a9be3b58748c8e9f28342e429,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'no-inline-assembly' 'mark-callable-contracts' 'func-visibility'
 'reason-string' 'custom-errors' 'var-name-mixedcase'
 'avoid-low-level-calls' 'avoid-call-value' 'visibility-modifier-order'
 'state-visibility' 'quotes' 'no-empty-blocks' 'func-name-mixedcase'
 'not-rely-on-time' 'no-complex-fallback' 'max-states-count'
 'contract-name-camelcase' 'reentrancy' nan]",.880666810,"[102.0, 100.0, 104.0, 108.0, 116.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Unchecked Call Return Value', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Reentrancy']","[10, 4, 8, 5, 1]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'Time manipulation', 'DoS', 'Reentrancy']"
f305df0ff73ae95c5c3f01a83b0316a2,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'mark-callable-contracts' 'event-name-camelcase'
 'visibility-modifier-order' 'state-visibility' 'not-rely-on-time' nan]",1.475231420,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
0604b890264f54a43360077307c8be7f,"['compiler-version' 'state-visibility' 'explicit-types' 'func-visibility'
 nan]",.742884860,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
bf78f99f096987ca444f6a8ea28142cb,"['one-contract-per-file' 'compiler-version' 'avoid-throw'
 'state-visibility' 'explicit-types' 'func-visibility'
 'mark-callable-contracts' 'var-name-mixedcase' 'no-inline-assembly'
 'const-name-snakecase' nan]",.767807362,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
a79ec22b241e52baa50d4e1ec4c8490c,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'state-visibility' 'const-name-snakecase'
 'func-name-mixedcase' 'mark-callable-contracts' 'func-visibility' nan]",.698707324,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
06143d888209369c24b41735d14a9379,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'mark-callable-contracts' 'const-name-snakecase'
 'state-visibility' 'explicit-types' nan]",.739630466,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
e804c36ca855c38c944c8e1091b5254c,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'var-name-mixedcase' 'state-visibility' 'func-name-mixedcase'
 'reason-string' 'custom-errors' 'avoid-sha3' 'not-rely-on-time'
 'reentrancy' 'mark-callable-contracts' 'avoid-low-level-calls'
 'avoid-call-value' 'no-complex-fallback' nan]",.769024059,"[102.0, 100.0, 108.0, 116.0, 107.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Reentrancy', 'Unchecked Call Return Value']","[10, 8, 1, 4, 5]","['Unknown Unknowns', 'Time manipulation', 'Reentrancy', 'Unchecked Return Values For Low Level Calls', 'DoS']"
340daca582888b6c24ef4b363ff3fad9,"['compiler-version' 'var-name-mixedcase' 'func-visibility' 'avoid-throw'
 'not-rely-on-time' 'multiple-sends' 'mark-callable-contracts'
 'avoid-sha3' nan]",.768098891,"[102.0, 100.0, 116.0, 113.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Block values as a proxy for time', 'DoS with Failed Call']","[10, 8, 5]","['Unknown Unknowns', 'Time manipulation', 'DoS']"
3de2fba1fb4c173089352b777e78ad0c,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'reason-string' 'custom-errors' 'mark-callable-contracts'
 'func-visibility' 'explicit-types' 'max-states-count'
 'var-name-mixedcase' 'contract-name-camelcase' 'no-complex-fallback'
 'not-rely-on-time' 'multiple-sends' 'reentrancy' nan]",.732815852,"[102.0, 108.0, 100.0, 116.0, 113.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Block values as a proxy for time', 'DoS with Failed Call', 'Reentrancy']","[10, 5, 8, 1]","['Unknown Unknowns', 'DoS', 'Time manipulation', 'Reentrancy']"
273d60e1f34f2dfbb2e6bc4126de6e7b,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'mark-callable-contracts' 'visibility-modifier-order'
 'no-empty-blocks' 'state-visibility' 'explicit-types'
 'const-name-snakecase' 'not-rely-on-time' 'reentrancy' nan]",.807354721,"[102.0, 108.0, 116.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Reentrancy']","[10, 8, 1]","['Unknown Unknowns', 'Time manipulation', 'Reentrancy']"
d232016d1f76ff94f89450c4b897964f,"['compiler-version' 'state-visibility' 'quotes' 'explicit-types'
 'func-visibility' 'avoid-throw' 'mark-callable-contracts' nan]",1.352192642,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
da4c5eb90780078af0c90ee0fe6a68ab,"['compiler-version' 'var-name-mixedcase' 'explicit-types'
 'const-name-snakecase' 'mark-callable-contracts'
 'visibility-modifier-order' 'reason-string' 'custom-errors'
 'func-name-mixedcase' 'avoid-low-level-calls' 'avoid-call-value' nan]",.675991418,"[102.0, 104.0]","['Outdated Compiler Version', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
c167f847e093b1b7947ca182fc7fe2d2,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'func-visibility' 'mark-callable-contracts' 'quotes' 'avoid-throw' nan]",.720295030,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
fea8aa8ae43544f90fd1473bdee49695,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts'
 'not-rely-on-time' 'no-complex-fallback' 'func-visibility' 'quotes' nan]",.713172763,"[102.0, 116.0, 100.0]","['Outdated Compiler Version', 'Block values as a proxy for time', 'Function Default Visibility']","[10, 8, 5]","['Unknown Unknowns', 'Time manipulation', 'DoS']"
518b6dbd3eb8ae62de3f395b63d203ec,"['compiler-version' 'contract-name-camelcase' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.721666440,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
9ccedd24a5af6b4f8fee3633eb19230d,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'func-name-mixedcase' 'explicit-types'
 'var-name-mixedcase' 'avoid-tx-origin' 'avoid-low-level-calls'
 'avoid-call-value' 'state-visibility' 'mark-callable-contracts' nan]",.719009424,"[102.0, 115.0, 104.0, 108.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'Unchecked Call Return Value', 'State Variable Default Visibility']","[10, 2, 4]","['Unknown Unknowns', 'Access Control', 'Unchecked Return Values For Low Level Calls']"
b37d7077feeed635bf11c21fd9da3037,['reason-string' 'custom-errors' 'mark-callable-contracts' nan],.763004384,[],[],[10],['Unknown Unknowns']
a7894705e2095db6620b50527bc43255,"['compiler-version' 'var-name-mixedcase' 'mark-callable-contracts'
 'reason-string' 'custom-errors' 'visibility-modifier-order' nan]",.626333905,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
a2f55746e74ba472b3c794083fc419b5,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'reason-string' 'custom-errors' 'avoid-tx-origin' 'event-name-camelcase'
 'var-name-mixedcase' 'not-rely-on-time' 'reentrancy'
 'mark-callable-contracts' 'no-empty-blocks' 'explicit-types'
 'no-inline-assembly' nan]",.863586004,"[102.0, 115.0, 116.0, 107.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'Block values as a proxy for time', 'Reentrancy']","[10, 2, 8, 1]","['Unknown Unknowns', 'Access Control', 'Time manipulation', 'Reentrancy']"
